Agency ID	Agency Name	Site ID	Site Name	Address	City	State	Zip Code	Phone Number	URL	Ages Served	Ages Zero To Three	Ages Three To Five	Part Day Program	Full Day Program	Full Year Program	School Year Program	Operating Hours	School Based	Community Based	Head Start Program	Accept CCAP	Home Visiting	Other Languages	Other Features	Accreditation	Universal Application	Quality Rating	Slots available	Site AKA Name	Center Description	Center Description (Spanish)	Neighborhood ID	Neighberhood Name	Geocode Coordinates	Part Week Program	Full Week Program	Early Head Start Program	CEL ID	Email	Curriculum	Community / Region ID	Community / Region Name	Last Update Date	Active	Display On CEL
22	Chicago Public Schools	1170	Ericson	3600 W. 5th Ave.	Chicago	IL	60624	(773)-534-6660	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=609907	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	1	0	0				1	Gold	Few or No Slots	Leif Ericson Elementary Scholastic Academy	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		126	East Garfield Park	SRID=4326;POINT (-87.7160139999999728 41.8758949999999928)	0	1	0	655	labram@cps.edu		20	EAST GARFIELD PARK	12-04-2017	1	
22	Chicago Public Schools	302	Esmond	1865 West Montvale		IL	60643	(773)-535-2650	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=609908	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	1	0	0				1	Gold	Few or No Slots	Esmond Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		172	Morgan Park	SRID=4326;POINT (-87.6695169999999564 41.6891069999999786)	0	1	0	656	artucker@cps.edu		45	MORGAN PARK	12-04-2017	1	
22	Chicago Public Schools	1171	Everett	3419 S. Bell Ave.	Chicago	IL	60608	(773)-535-4550	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=609909	3 years to 5 years	0	1	1	1	1	0	From  To 	1	0	1	0	0				1	Silver	Few or No Slots	Edward Everett Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		154	Mckinley Park	SRID=4326;POINT (-87.6812789999999893 41.8317499999999853)	0	1	0	657	rrojas@cps.edu		43	MCKINLEY PARK	12-04-2017	1	
22	Chicago Public Schools	1404	Evers	9811 S Lowe Ave	Chicago	IL	60628	(773)-535-2565	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610362	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	0	0	0				1	Gold	Few or No Slots	Medgar Evers Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		170	Washington Heights	SRID=4326;POINT (-87.6393979999999857 41.7152369999999948)	0	1	0	658			66	WASHINGTON HEIGHTS	12-04-2017	1	
22	Chicago Public Schools	1488	Fairfield	6201 S FAIRFIELD AVE	Chicago	IL	60629	(773)535-9500	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610057	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	0	0	0				1	Gold	Few or No Slots	Fairfield Elementary Academy	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		162	Chicago Lawn	SRID=4326;POINT (-87.6921959999999814 41.7809329999999974)	0	1	0	659	crenteria5@cps.edu		16	CHICAGO LAWN	12-04-2017	1	
22	Chicago Public Schools	305	Falconer	4632 W Diversey Ave	Chicago	IL	60639	(773)-534-3560	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=609910	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	0	0	0				1	Licensed	Few or No Slots	Laughlin Falconer Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		117	Belmont Cragin	SRID=4326;POINT (-87.7425520000000034 41.9316039999999930)	0	1	0	660	JNCosme@cps.edu		31	HERMOSA	12-04-2017	1	
22	Chicago Public Schools	307	Faraday	3250 West Monroe		IL	60624	(773)-534-6670	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610055	5-Mar	0	1	0	1	1	0	From  To 	1	0	0	0	0				1	Licensed	Slots Available	Michael Faraday Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		126	East Garfield Park	SRID=4326;POINT (-87.7060809999999975 41.8796599999999941)	0	1	0	661			20	EAST GARFIELD PARK	12-04-2017	1	
22	Chicago Public Schools	1489	Farnsworth	5414 N LINDER AVE	Chicago	IL	60630	(773)534-3535	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=609912	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	0	0	0				1	Gold	Few or No Slots	James B Farnsworth Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		109	Jefferson Park	SRID=4326;POINT (-87.7659780000000040 41.9795879999999855)	0	1	0	662	BEOken@cps.edu		35	JEFFERSON PARK	12-04-2017	1	
22	Chicago Public Schools	1490	Farragut HS	2345 S CHRISTIANA AVE	Chicago	IL	60623	(773)534-1300	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=609704	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	0	0	0				1	Silver	Few or No Slots	David G Farragut Career Academy High School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		130	South Lawndale	SRID=4326;POINT (-87.7086469999999707 41.8489739999999770)	0	1	0	663	THammaker@cps.edu		63	SOUTH LAWNDALE	12-04-2017	1	
22	Chicago Public Schools	1152	Fernwood	10041 S Union Ave	Chicago	IL	60628	(773)-535-2700	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=609917	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	0	0	0				1	Licensed	Few or No Slots	Fernwood Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		170	Washington Heights	SRID=4326;POINT (-87.6405210000000068 41.7116639999999919)	0	1	0	664	RLTowner@cps.edu		66	WASHINGTON HEIGHTS	12-04-2017	1	
22	Chicago Public Schools	951	Finkl	2332 S Western Ave.		IL	60608	(773)-535-5850	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=609967	3 years to 5 years	0	1	1	1	1	0	From  To 	1	0	1	0	0				1	Silver	Slots Available	William F Finkl Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		131	Lower West Side	SRID=4326;POINT (-87.6855709999999959 41.8496290000000002)	0	1	0	665	AQuintero@cps.edu		42	LOWER WEST SIDE	12-04-2017	1	
22	Chicago Public Schools	1181	Fiske	6020 S. Langley	Chicago	IL	60637	(773)-535-0990	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=609919	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	0	0	0				1	Silver	Few or No Slots	John Fiske Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		107	Woodlawn	SRID=4326;POINT (-87.6085428999999607 41.7852613999999605)	0	1	0	666	cmiller@cps.edu		75	WOODLAWN	12-04-2017	1	
22	Chicago Public Schools	1172	Fort Dearborn	9025 S. Throop St.	Chicago	IL	60620	(773)-535-2680	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=609924	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	1	0	0				1	Gold	Slots Available	Fort Dearborn Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		170	Washington Heights	SRID=4326;POINT (-87.6553669999999983 41.7299099999999683)	0	1	0	667	rbeauford@cps.edu		66	WASHINGTON HEIGHTS	12-04-2017	1	
22	Chicago Public Schools	1491	Foster Park	8530 S WOOD ST	Chicago	IL	60620	(773)535-2725	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=609927	3 years to 5 years	0	1	1	1	1	0	From  To 	1	0	0	0	0				1	Gold	Few or No Slots	Foster Park Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		168	Auburn Gresham	SRID=4326;POINT (-87.6680059999999912 41.7387869999999808)	0	1	0	668	JWebb1@cps.edu		5	AUBURN GRESHAM	12-04-2017	1	
22	Chicago Public Schools	188	Fuller	4214 S. St. Lawrence		IL	60653	(773)-535-1687	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=609928	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	1	0	0				1	Silver	Few or No Slots	Melville W Fuller Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		102	Grand Boulevard	SRID=4326;POINT (-87.6116959999999807 41.8179709999999858)	0	1	0	669	PTCreed@cps.edu		28	GRAND BOULEVARD	12-04-2017	1	
